Time,Temp,Humi,AIQ,Height,Latitude,Longitude
2024-10-28 21:42,33.4,58.0,14.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.4,57.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.3,55.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.3,53.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.3,52.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.3,51.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.3,50.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.3,49.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.3,48.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.3,48.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.3,47.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.3,47.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.3,46.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.3,46.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.3,45.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,45.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,45.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,44.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,44.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,43.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,43.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,42.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,42.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,42.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,42.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,41.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,42.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,41.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,41.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,41.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,41.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.2,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:43,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:44,33.0,40.0,11.0,433,26.916974494976014,75.85001155326638
